A1,A2,voto,valor
HOLGUÍN NARANJO MARCELA PRISCILA,ROMERO LOAYZA FRANCO SEGUNDO,110
HOLGUÍN NARANJO MARCELA PRISCILA,GARZÓN TABANGO CHRISTIAN ALFREDO,111
HOLGUÍN NARANJO MARCELA PRISCILA,SUQUILANDA VALDIVIESO BYRON VINICIO,118
HOLGUÍN NARANJO MARCELA PRISCILA,VERA MENDOZA TANLLY JANELA,115
HOLGUÍN NARANJO MARCELA PRISCILA,VILLAMAR JÁCOME PEDRO FABRICIO,110
HOLGUÍN NARANJO MARCELA PRISCILA,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,125
SERRANO SALGADO JOSÉ RICARDO,ORTEGA ALVAREZ CARLOS UREL,112
ASPIAZU INFANTE CARMEN MARJORIE,NARANJO ALVARADO PRISCILA AMAPOLA,112
ASPIAZU INFANTE CARMEN MARJORIE,POMA HERRERA YOFRE MARTÍN,103
SERRANO SALGADO JOSÉ RICARDO,PROAÑO CIFUENTES ROBERTH MAURICIO,106
ASPIAZU INFANTE CARMEN MARJORIE,ALEMÁN MARMOL MÓNICA ROCÍO,108
SERRANO SALGADO JOSÉ RICARDO,RODRÍGUEZ CEDEÑO ROSA ELENA,120
ASPIAZU INFANTE CARMEN MARJORIE,VALLE PINARGOTE BAIRON LEONARDO,119
ASPIAZU INFANTE CARMEN MARJORIE,VELIN CORTÉS JUAN PABLO,110
ASPIAZU INFANTE CARMEN MARJORIE,ANDRADE MUÑOZ WILMA PIEDAD,109
ASPIAZU INFANTE CARMEN MARJORIE,ZAMBRANO ALCÍVAR MAGDA XIOMARA,117
ASPIAZU INFANTE CARMEN MARJORIE,AUQUILLA ORTEGA RAÚL VICENTE,112
ASPIAZU INFANTE CARMEN MARJORIE,BERNAL BERNAL ESTEBAN REMIGIO,113
ASPIAZU INFANTE CARMEN MARJORIE,BURBANO MONTENEGRO FÉLIX FERNANDO,113
ASPIAZU INFANTE CARMEN MARJORIE,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,119
ASPIAZU INFANTE CARMEN MARJORIE,SERRANO VITERI MERCEDES MARITZA,118
ASPIAZU INFANTE CARMEN MARJORIE,CALLEJAS BARONA FERNANDO,119
ASPIAZU INFANTE CARMEN MARJORIE,CAMPAIN BRAMBILLA RINA ASUNCIÓN,112
ASPIAZU INFANTE CARMEN MARJORIE,CAMPOVERDE ROBLES EMILIO ABSALÓN,118
ASPIAZU INFANTE CARMEN MARJORIE,CARRIÓN MORENO CÉSAR ATAULFO,119
ASPIAZU INFANTE CARMEN MARJORIE,ZAMBRANO CHACHA ALBERTO ALEXANDER,119
ASPIAZU INFANTE CARMEN MARJORIE,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,121
ASPIAZU INFANTE CARMEN MARJORIE,YANDÚN POZO CÁSTULO RENÉ,121
ASPIAZU INFANTE CARMEN MARJORIE,UGARTE HENRÍQUEZ JOSÉ FERNANDO,117
BONILLA SALCEDO VIVIANA,TAIANO BASANTE VICENTE GIOVANNY,112
ASPIAZU INFANTE CARMEN MARJORIE,CASTANIER JARAMILLO XAVIER HOMERO,116
ASPIAZU INFANTE CARMEN MARJORIE,CELI SANTOS GUILLERMO ALEJANDRO,122
BONILLA SALCEDO VIVIANA,MINCHALA MURILLO RÓMULO MARCELO,116
SERRANO SALGADO JOSÉ RICARDO,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,119
ASPIAZU INFANTE CARMEN MARJORIE,CUESTA ORELLANA MARÍA DE LOURDES,119
ASPIAZU INFANTE CARMEN MARJORIE,CADENA HUERTAS FRANCISCO JAVIER,115
ASPIAZU INFANTE CARMEN MARJORIE,PEÑA ONTANEDA ELIO GERMÁN,121
ASPIAZU INFANTE CARMEN MARJORIE,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,119
ASPIAZU INFANTE CARMEN MARJORIE,CURICHUMBI YUPANQUI PEDRO,122
ASPIAZU INFANTE CARMEN MARJORIE,DONOSO CHIRIBOGA PATRICIO,122
ASPIAZU INFANTE CARMEN MARJORIE,FLORES VÁSQUEZ FERNANDO PATRICIO,117
ASPIAZU INFANTE CARMEN MARJORIE,GALARZA AÑAZCO ANA MERCEDES,125
ASPIAZU INFANTE CARMEN MARJORIE,LÓPEZ LAPO CARLOS VÍCTOR,122
ASPIAZU INFANTE CARMEN MARJORIE,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,119
SERRANO SALGADO JOSÉ RICARDO,FLORES VÁSQUEZ FERNANDO PATRICIO,118
ASPIAZU INFANTE CARMEN MARJORIE,DUCHI GUAMÁN MARÍA ENCARNACIÓN,120
ASPIAZU INFANTE CARMEN MARJORIE,OLIVO PALLO JAIME FERNANDO,121
ASPIAZU INFANTE CARMEN MARJORIE,ROHON HERVAS CÉSAR EDUARDO,119
ASPIAZU INFANTE CARMEN MARJORIE,TAIANO BASANTE VICENTE GIOVANNY,120
ASPIAZU INFANTE CARMEN MARJORIE,TERÁN SALCEDO RAMÓN FORTUNATO,127
ASPIAZU INFANTE CARMEN MARJORIE,TORRES COBO LUIS ESTEBAN,116
ASPIAZU INFANTE CARMEN MARJORIE,LARREÁTEGUI FABARA MARÍA GABRIELA,111
ASPIAZU INFANTE CARMEN MARJORIE,MINCHALA MURILLO RÓMULO MARCELO,113
ASPIAZU INFANTE CARMEN MARJORIE,MONTAÑO VALENCIA MAE,119
ASPIAZU INFANTE CARMEN MARJORIE,MORENO GUERRERO HENRY FREDY,117
ASPIAZU INFANTE CARMEN MARJORIE,MUÑOZ ALARCÓN HÉCTOR PATRICIO,121
ASPIAZU INFANTE CARMEN MARJORIE,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,125
SERRANO SALGADO JOSÉ RICARDO,MONTAÑO VALENCIA MAE,119
ASPIAZU INFANTE CARMEN MARJORIE,PEÑAFIEL IZQUIERDO EDDY COLÓN,131
ASPIAZU INFANTE CARMEN MARJORIE,ALARCÓN GUILLÍN FREDY OSCAR,115
ASPIAZU INFANTE CARMEN MARJORIE,SOLORZANO SARRIA CESAR FAUSTO,122
SERRANO SALGADO JOSÉ RICARDO,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,117
ASPIAZU INFANTE CARMEN MARJORIE,VINTIMILLA MOSCOSO PAOLA,120
ASPIAZU INFANTE CARMEN MARJORIE,ZAMBRANO ORTIZ MARÍA ROBERTA,120
ASPIAZU INFANTE CARMEN MARJORIE,PAREDES TORRES WASHINGTON ARTURO,121
ASPIAZU INFANTE CARMEN MARJORIE,ROMERO LOAYZA FRANCO SEGUNDO,116
ASPIAZU INFANTE CARMEN MARJORIE,GARZÓN TABANGO CHRISTIAN ALFREDO,118
ASPIAZU INFANTE CARMEN MARJORIE,SUQUILANDA VALDIVIESO BYRON VINICIO,117
ASPIAZU INFANTE CARMEN MARJORIE,VERA MENDOZA TANLLY JANELA,122
ASPIAZU INFANTE CARMEN MARJORIE,VILLAMAR JÁCOME PEDRO FABRICIO,118
ASPIAZU INFANTE CARMEN MARJORIE,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,117
SERRANO SALGADO JOSÉ RICARDO,SUQUILANDA VALDIVIESO BYRON VINICIO,108
SERRANO SALGADO JOSÉ RICARDO,VERA MENDOZA TANLLY JANELA,112
MUÑOZ LÓPEZ CHRISTIAN PABEL,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,115
SERRANO SALGADO JOSÉ RICARDO,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,118
MUÑOZ LÓPEZ CHRISTIAN PABEL,SOLIZ CARRIÓN DORIS JOSEFINA,116
MONTESDEOCA PALACIOS JOSÉ DANIEL,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,115
MONTESDEOCA PALACIOS JOSÉ DANIEL,SERRANO VALLEJO JORGE ERNESTO,116
MONTESDEOCA PALACIOS JOSÉ DANIEL,CAMBALA MONTECE CARLOS ALBERTO,111
MONTESDEOCA PALACIOS JOSÉ DANIEL,VALLEJO JARAMILLO NORMA MARLENE,115
MONTESDEOCA PALACIOS JOSÉ DANIEL,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,104
MONTESDEOCA PALACIOS JOSÉ DANIEL,CERDA MIRANDA GABRIELA PAMELA,109
MONTESDEOCA PALACIOS JOSÉ DANIEL,CHALÁ CRUZ JOSÉ FRANKLIN,115
MONTESDEOCA PALACIOS JOSÉ DANIEL,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,119
MONTESDEOCA PALACIOS JOSÉ DANIEL,COROZO AYOVÍ JORGE WILBER,113
MONTESDEOCA PALACIOS JOSÉ DANIEL,CUESTA SANTANA ESTHER ADELINA,117
MONTESDEOCA PALACIOS JOSÉ DANIEL,RUIZ CEDEÑO ANA BELÉN,113
MONTESDEOCA PALACIOS JOSÉ DANIEL,MIÑO ESCOBAR JORGE EDUARDO,116
MONTESDEOCA PALACIOS JOSÉ DANIEL,ALEAGA SANTOS RONNY XAVIER,117
MONTESDEOCA PALACIOS JOSÉ DANIEL,FLOR GIL BRENDA AZUCENA,112
MONTESDEOCA PALACIOS JOSÉ DANIEL,GARCÍA GAIBOR CARMEN MERCEDES,115
MONTESDEOCA PALACIOS JOSÉ DANIEL,GARCÍA POZO DIEGO OSWALDO,115
MONTESDEOCA PALACIOS JOSÉ DANIEL,GARZÓN RICAURTE WILLIAM ANTONIO,113
MUÑOZ LÓPEZ CHRISTIAN PABEL,JARAMILLO ZURITA PAOLA MICHAEL,121
MONTESDEOCA PALACIOS JOSÉ DANIEL,ASPIAZU INFANTE CARMEN MARJORIE,116
MONTESDEOCA PALACIOS JOSÉ DANIEL,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,118
MUÑOZ LÓPEZ CHRISTIAN PABEL,CRUZ PROAÑO LUDOVICO ISRAEL,118
MUÑOZ LÓPEZ CHRISTIAN PABEL,CRUZ VACA JEANNINE DEL CISNE,118
MONTESDEOCA PALACIOS JOSÉ DANIEL,OCHOA MORANTE MANUEL ALFREDO,113
MONTESDEOCA PALACIOS JOSÉ DANIEL,ORELLANA ROMÁN ROSA GINA,119
MONTESDEOCA PALACIOS JOSÉ DANIEL,PALACIOS VELÁSQUEZ SONIA LUCRECIA,113
MONTESDEOCA PALACIOS JOSÉ DANIEL,ORTEGA ALVAREZ CARLOS UREL,112
MONTESDEOCA PALACIOS JOSÉ DANIEL,PLAZA CASTILLO LENIN,118
MONTESDEOCA PALACIOS JOSÉ DANIEL,POMA HERRERA YOFRE MARTÍN,117
MONTESDEOCA PALACIOS JOSÉ DANIEL,PROAÑO CIFUENTES ROBERTH MAURICIO,120
MONTESDEOCA PALACIOS JOSÉ DANIEL,QUIJIJE DELGADO LUIS RAFAEL,123
MONTESDEOCA PALACIOS JOSÉ DANIEL,RODRÍGUEZ CEDEÑO ROSA ELENA,125
MONTESDEOCA PALACIOS JOSÉ DANIEL,RIVADENEIRA BUSTOS CARMEN MERCEDES,124
MUÑOZ LÓPEZ CHRISTIAN PABEL,CANDELL SOTO JAIME ENRIQUE JIMMY,123
MONTESDEOCA PALACIOS JOSÉ DANIEL,ALEMÁN MARMOL MÓNICA ROCÍO,115
MONTESDEOCA PALACIOS JOSÉ DANIEL,VALLE PINARGOTE BAIRON LEONARDO,123
MONTESDEOCA PALACIOS JOSÉ DANIEL,VELIN CORTÉS JUAN PABLO,123
MONTESDEOCA PALACIOS JOSÉ DANIEL,VERA RODRÍGUEZ CARLOS ALFREDO,119
MONTESDEOCA PALACIOS JOSÉ DANIEL,VITERI GUALINGA CARLOS ELOY,111
MONTESDEOCA PALACIOS JOSÉ DANIEL,YAR ARAUJO JUAN CARLOS,117
BONILLA SALCEDO VIVIANA,SAMANIEGO MAIGUA FRANKLIN OMAR,110
MONTESDEOCA PALACIOS JOSÉ DANIEL,ZAMBRANO ALCÍVAR MAGDA XIOMARA,122
BONILLA SALCEDO VIVIANA,ALEMÁN MARMOL MÓNICA ROCÍO,120
MONTESDEOCA PALACIOS JOSÉ DANIEL,BERNAL BERNAL ESTEBAN REMIGIO,118
MONTESDEOCA PALACIOS JOSÉ DANIEL,BURBANO MONTENEGRO FÉLIX FERNANDO,116
BONILLA SALCEDO VIVIANA,VELIN CORTÉS JUAN PABLO,115
MUÑOZ LÓPEZ CHRISTIAN PABEL,CUESTA CONCARI MARÍA MERCEDES,118
MONTESDEOCA PALACIOS JOSÉ DANIEL,SERRANO VITERI MERCEDES MARITZA,122
BONILLA SALCEDO VIVIANA,SAMANIEGO MAIGUA FRANKLIN OMAR,115
BONILLA SALCEDO VIVIANA,ANDRADE MUÑOZ WILMA PIEDAD,122
MUÑOZ LÓPEZ CHRISTIAN PABEL,POVEDA ALVARADO ERIKA SOPHIA,124
MONTESDEOCA PALACIOS JOSÉ DANIEL,CARRIÓN MORENO CÉSAR ATAULFO,125
BONILLA SALCEDO VIVIANA,BERNAL BERNAL ESTEBAN REMIGIO,120
MONTESDEOCA PALACIOS JOSÉ DANIEL,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,113
MONTESDEOCA PALACIOS JOSÉ DANIEL,YANDÚN POZO CÁSTULO RENÉ,118
MONTESDEOCA PALACIOS JOSÉ DANIEL,UGARTE HENRÍQUEZ JOSÉ FERNANDO,112
MONTESDEOCA PALACIOS JOSÉ DANIEL,CASTANIER JARAMILLO XAVIER HOMERO,110
MONTESDEOCA PALACIOS JOSÉ DANIEL,CELI SANTOS GUILLERMO ALEJANDRO,116
MONTESDEOCA PALACIOS JOSÉ DANIEL,CUESTA ORELLANA MARÍA DE LOURDES,124
MONTESDEOCA PALACIOS JOSÉ DANIEL,CADENA HUERTAS FRANCISCO JAVIER,118
NARANJO ALVARADO PRISCILA AMAPOLA,POMA HERRERA YOFRE MARTÍN,119
BONILLA SALCEDO VIVIANA,ZAMBRANO CHACHA ALBERTO ALEXANDER,122
NARANJO ALVARADO PRISCILA AMAPOLA,ALEMÁN MARMOL MÓNICA ROCÍO,120
MONTESDEOCA PALACIOS JOSÉ DANIEL,DONOSO CHIRIBOGA PATRICIO,117
NARANJO ALVARADO PRISCILA AMAPOLA,VALLE PINARGOTE BAIRON LEONARDO,125
NARANJO ALVARADO PRISCILA AMAPOLA,VELIN CORTÉS JUAN PABLO,118
NARANJO ALVARADO PRISCILA AMAPOLA,ANDRADE MUÑOZ WILMA PIEDAD,124
NARANJO ALVARADO PRISCILA AMAPOLA,ZAMBRANO ALCÍVAR MAGDA XIOMARA,117
NARANJO ALVARADO PRISCILA AMAPOLA,AUQUILLA ORTEGA RAÚL VICENTE,110
NARANJO ALVARADO PRISCILA AMAPOLA,BERNAL BERNAL ESTEBAN REMIGIO,105
NARANJO ALVARADO PRISCILA AMAPOLA,BURBANO MONTENEGRO FÉLIX FERNANDO,119
NARANJO ALVARADO PRISCILA AMAPOLA,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,120
NARANJO ALVARADO PRISCILA AMAPOLA,SERRANO VITERI MERCEDES MARITZA,121
NARANJO ALVARADO PRISCILA AMAPOLA,CALLEJAS BARONA FERNANDO,114
NARANJO ALVARADO PRISCILA AMAPOLA,CAMPAIN BRAMBILLA RINA ASUNCIÓN,118
NARANJO ALVARADO PRISCILA AMAPOLA,CAMPOVERDE ROBLES EMILIO ABSALÓN,115
NARANJO ALVARADO PRISCILA AMAPOLA,CARRIÓN MORENO CÉSAR ATAULFO,126
NARANJO ALVARADO PRISCILA AMAPOLA,ZAMBRANO CHACHA ALBERTO ALEXANDER,123
NARANJO ALVARADO PRISCILA AMAPOLA,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,111
NARANJO ALVARADO PRISCILA AMAPOLA,YANDÚN POZO CÁSTULO RENÉ,117
NARANJO ALVARADO PRISCILA AMAPOLA,UGARTE HENRÍQUEZ JOSÉ FERNANDO,124
MONTESDEOCA PALACIOS JOSÉ DANIEL,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,117
NARANJO ALVARADO PRISCILA AMAPOLA,CASTANIER JARAMILLO XAVIER HOMERO,118
NARANJO ALVARADO PRISCILA AMAPOLA,CELI SANTOS GUILLERMO ALEJANDRO,125
SERRANO VALLEJO JORGE ERNESTO,RUIZ CEDEÑO ANA BELÉN,122
MONTESDEOCA PALACIOS JOSÉ DANIEL,VINTIMILLA MOSCOSO PAOLA,122
NARANJO ALVARADO PRISCILA AMAPOLA,CUESTA ORELLANA MARÍA DE LOURDES,115
NARANJO ALVARADO PRISCILA AMAPOLA,CADENA HUERTAS FRANCISCO JAVIER,117
NARANJO ALVARADO PRISCILA AMAPOLA,PEÑA ONTANEDA ELIO GERMÁN,108
NARANJO ALVARADO PRISCILA AMAPOLA,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,115
NARANJO ALVARADO PRISCILA AMAPOLA,CURICHUMBI YUPANQUI PEDRO,108
NARANJO ALVARADO PRISCILA AMAPOLA,DONOSO CHIRIBOGA PATRICIO,121
NARANJO ALVARADO PRISCILA AMAPOLA,FLORES VÁSQUEZ FERNANDO PATRICIO,111
NARANJO ALVARADO PRISCILA AMAPOLA,GALARZA AÑAZCO ANA MERCEDES,114
NARANJO ALVARADO PRISCILA AMAPOLA,LÓPEZ LAPO CARLOS VÍCTOR,118
NARANJO ALVARADO PRISCILA AMAPOLA,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,116
SERRANO VALLEJO JORGE ERNESTO,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,111
NARANJO ALVARADO PRISCILA AMAPOLA,DUCHI GUAMÁN MARÍA ENCARNACIÓN,118
NARANJO ALVARADO PRISCILA AMAPOLA,OLIVO PALLO JAIME FERNANDO,115
NARANJO ALVARADO PRISCILA AMAPOLA,ROHON HERVAS CÉSAR EDUARDO,122
NARANJO ALVARADO PRISCILA AMAPOLA,TAIANO BASANTE VICENTE GIOVANNY,114
NARANJO ALVARADO PRISCILA AMAPOLA,TERÁN SALCEDO RAMÓN FORTUNATO,118
NARANJO ALVARADO PRISCILA AMAPOLA,TORRES COBO LUIS ESTEBAN,117
NARANJO ALVARADO PRISCILA AMAPOLA,LARREÁTEGUI FABARA MARÍA GABRIELA,115
NARANJO ALVARADO PRISCILA AMAPOLA,MINCHALA MURILLO RÓMULO MARCELO,115
NARANJO ALVARADO PRISCILA AMAPOLA,MONTAÑO VALENCIA MAE,118
NARANJO ALVARADO PRISCILA AMAPOLA,MORENO GUERRERO HENRY FREDY,118
NARANJO ALVARADO PRISCILA AMAPOLA,MUÑOZ ALARCÓN HÉCTOR PATRICIO,115
NARANJO ALVARADO PRISCILA AMAPOLA,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,115
SERRANO VALLEJO JORGE ERNESTO,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,120
NARANJO ALVARADO PRISCILA AMAPOLA,PEÑAFIEL IZQUIERDO EDDY COLÓN,113
NARANJO ALVARADO PRISCILA AMAPOLA,ALARCÓN GUILLÍN FREDY OSCAR,118
NARANJO ALVARADO PRISCILA AMAPOLA,SOLORZANO SARRIA CESAR FAUSTO,115
SERRANO VALLEJO JORGE ERNESTO,SÁNCHEZ REYES MONTGOMERY,110
NARANJO ALVARADO PRISCILA AMAPOLA,VINTIMILLA MOSCOSO PAOLA,116
NARANJO ALVARADO PRISCILA AMAPOLA,ZAMBRANO ORTIZ MARÍA ROBERTA,114
NARANJO ALVARADO PRISCILA AMAPOLA,PAREDES TORRES WASHINGTON ARTURO,114
NARANJO ALVARADO PRISCILA AMAPOLA,ROMERO LOAYZA FRANCO SEGUNDO,119
NARANJO ALVARADO PRISCILA AMAPOLA,GARZÓN TABANGO CHRISTIAN ALFREDO,109
NARANJO ALVARADO PRISCILA AMAPOLA,SUQUILANDA VALDIVIESO BYRON VINICIO,117
NARANJO ALVARADO PRISCILA AMAPOLA,VERA MENDOZA TANLLY JANELA,111
NARANJO ALVARADO PRISCILA AMAPOLA,VILLAMAR JÁCOME PEDRO FABRICIO,119
NARANJO ALVARADO PRISCILA AMAPOLA,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,114
SERRANO VALLEJO JORGE ERNESTO,FLOR GIL BRENDA AZUCENA,115
POMA HERRERA YOFRE MARTÍN,ALEMÁN MARMOL MÓNICA ROCÍO,117
SERRANO VALLEJO JORGE ERNESTO,BERNAL BERNAL ESTEBAN REMIGIO,115
POMA HERRERA YOFRE MARTÍN,VALLE PINARGOTE BAIRON LEONARDO,110
POMA HERRERA YOFRE MARTÍN,VELIN CORTÉS JUAN PABLO,115
POMA HERRERA YOFRE MARTÍN,ANDRADE MUÑOZ WILMA PIEDAD,107
POMA HERRERA YOFRE MARTÍN,ZAMBRANO ALCÍVAR MAGDA XIOMARA,112
POMA HERRERA YOFRE MARTÍN,AUQUILLA ORTEGA RAÚL VICENTE,112
POMA HERRERA YOFRE MARTÍN,BERNAL BERNAL ESTEBAN REMIGIO,108
POMA HERRERA YOFRE MARTÍN,BURBANO MONTENEGRO FÉLIX FERNANDO,117
POMA HERRERA YOFRE MARTÍN,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,109
POMA HERRERA YOFRE MARTÍN,SERRANO VITERI MERCEDES MARITZA,113
POMA HERRERA YOFRE MARTÍN,CALLEJAS BARONA FERNANDO,117
POMA HERRERA YOFRE MARTÍN,CAMPAIN BRAMBILLA RINA ASUNCIÓN,115
POMA HERRERA YOFRE MARTÍN,CAMPOVERDE ROBLES EMILIO ABSALÓN,114
POMA HERRERA YOFRE MARTÍN,CARRIÓN MORENO CÉSAR ATAULFO,112
POMA HERRERA YOFRE MARTÍN,ZAMBRANO CHACHA ALBERTO ALEXANDER,113
POMA HERRERA YOFRE MARTÍN,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,108
POMA HERRERA YOFRE MARTÍN,YANDÚN POZO CÁSTULO RENÉ,115
POMA HERRERA YOFRE MARTÍN,UGARTE HENRÍQUEZ JOSÉ FERNANDO,109
SERRANO VALLEJO JORGE ERNESTO,CURICHUMBI YUPANQUI PEDRO,114
POMA HERRERA YOFRE MARTÍN,CASTANIER JARAMILLO XAVIER HOMERO,109
POMA HERRERA YOFRE MARTÍN,CELI SANTOS GUILLERMO ALEJANDRO,112
BERGMANN REYNA CARLOS ALBERTO,ZAMBRANO CHACHA ALBERTO ALEXANDER,109
SERRANO VALLEJO JORGE ERNESTO,LÓPEZ LAPO CARLOS VÍCTOR,103
POMA HERRERA YOFRE MARTÍN,CUESTA ORELLANA MARÍA DE LOURDES,113
POMA HERRERA YOFRE MARTÍN,CADENA HUERTAS FRANCISCO JAVIER,110
POMA HERRERA YOFRE MARTÍN,PEÑA ONTANEDA ELIO GERMÁN,116
POMA HERRERA YOFRE MARTÍN,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,116
POMA HERRERA YOFRE MARTÍN,CURICHUMBI YUPANQUI PEDRO,117
POMA HERRERA YOFRE MARTÍN,DONOSO CHIRIBOGA PATRICIO,119
POMA HERRERA YOFRE MARTÍN,FLORES VÁSQUEZ FERNANDO PATRICIO,116
POMA HERRERA YOFRE MARTÍN,GALARZA AÑAZCO ANA MERCEDES,122
POMA HERRERA YOFRE MARTÍN,LÓPEZ LAPO CARLOS VÍCTOR,123
POMA HERRERA YOFRE MARTÍN,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,117
SERRANO VALLEJO JORGE ERNESTO,MORENO GUERRERO HENRY FREDY,110
POMA HERRERA YOFRE MARTÍN,DUCHI GUAMÁN MARÍA ENCARNACIÓN,112
POMA HERRERA YOFRE MARTÍN,OLIVO PALLO JAIME FERNANDO,120
POMA HERRERA YOFRE MARTÍN,ROHON HERVAS CÉSAR EDUARDO,113
POMA HERRERA YOFRE MARTÍN,TAIANO BASANTE VICENTE GIOVANNY,113
POMA HERRERA YOFRE MARTÍN,TERÁN SALCEDO RAMÓN FORTUNATO,112
POMA HERRERA YOFRE MARTÍN,TORRES COBO LUIS ESTEBAN,117
POMA HERRERA YOFRE MARTÍN,LARREÁTEGUI FABARA MARÍA GABRIELA,118
POMA HERRERA YOFRE MARTÍN,MINCHALA MURILLO RÓMULO MARCELO,120
POMA HERRERA YOFRE MARTÍN,MONTAÑO VALENCIA MAE,123
POMA HERRERA YOFRE MARTÍN,MORENO GUERRERO HENRY FREDY,121
POMA HERRERA YOFRE MARTÍN,MUÑOZ ALARCÓN HÉCTOR PATRICIO,119
POMA HERRERA YOFRE MARTÍN,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,115
SERRANO VALLEJO JORGE ERNESTO,VERA MENDOZA TANLLY JANELA,114
POMA HERRERA YOFRE MARTÍN,PEÑAFIEL IZQUIERDO EDDY COLÓN,113
POMA HERRERA YOFRE MARTÍN,ALARCÓN GUILLÍN FREDY OSCAR,122
POMA HERRERA YOFRE MARTÍN,SOLORZANO SARRIA CESAR FAUSTO,110
CADENA VÉLEZ KARLA GABRIELA,VALLEJO JARAMILLO NORMA MARLENE,105
POMA HERRERA YOFRE MARTÍN,VINTIMILLA MOSCOSO PAOLA,117
POMA HERRERA YOFRE MARTÍN,ZAMBRANO ORTIZ MARÍA ROBERTA,117
POMA HERRERA YOFRE MARTÍN,PAREDES TORRES WASHINGTON ARTURO,122
POMA HERRERA YOFRE MARTÍN,ROMERO LOAYZA FRANCO SEGUNDO,121
POMA HERRERA YOFRE MARTÍN,GARZÓN TABANGO CHRISTIAN ALFREDO,121
POMA HERRERA YOFRE MARTÍN,SUQUILANDA VALDIVIESO BYRON VINICIO,116
POMA HERRERA YOFRE MARTÍN,VERA MENDOZA TANLLY JANELA,121
POMA HERRERA YOFRE MARTÍN,VILLAMAR JÁCOME PEDRO FABRICIO,119
POMA HERRERA YOFRE MARTÍN,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,123
CADENA VÉLEZ KARLA GABRIELA,ESPINOSA ANDRADE AUGUSTO XAVIER,120
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SOLIZ CARRIÓN DORIS JOSEFINA,121
BERGMANN REYNA CARLOS ALBERTO,VILLAMAR JÁCOME PEDRO FABRICIO,121
CADENA VÉLEZ KARLA GABRIELA,GARCÍA POZO DIEGO OSWALDO,116
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SERRANO VALLEJO JORGE ERNESTO,126
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CAMBALA MONTECE CARLOS ALBERTO,120
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,VALLEJO JARAMILLO NORMA MARLENE,124
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,119
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CERDA MIRANDA GABRIELA PAMELA,121
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CHALÁ CRUZ JOSÉ FRANKLIN,123
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,120
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,COROZO AYOVÍ JORGE WILBER,121
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CUESTA SANTANA ESTHER ADELINA,112
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,RUIZ CEDEÑO ANA BELÉN,115
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,MIÑO ESCOBAR JORGE EDUARDO,115
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ALEAGA SANTOS RONNY XAVIER,117
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,FLOR GIL BRENDA AZUCENA,107
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,GARCÍA GAIBOR CARMEN MERCEDES,110
